book_id,title,author,category_id
4037,Handbook of C.M.S & E.D.,Dr. Mukesh Nagar,18
4038,Medical Surgical Nursing (2 Vol Set): Systemic Disease (Vol 1) & Nursing Specialty (Vol 2),Cecy Correia,18
4039,Target High MSc Entrance ( PB- 2023),Muthuvenkatachalam Srinivasan,18
4040,"Professionalism, Professional Values and Ethics in Nursing",Suresh K Sharma,18
4041,Handbook for A.N.M. (ANM) in Hindi (Combind Edition for 1st & 2nd Year),Shama B. Ahmed,18
4042,Essentials of Pediatric Nursing (As per revised INC Syllabus),Rimple Sharma,18
4043,MIDWIFERY CASEBOOK: A PRACTICAL RECORD OF MATERNAL AND NEWBORN NURSING FOR GNM STUDENTS WITH I,Annamma Jacob,18
4044,Intensive Care Medicine MCQs: Multiple Choice Questions with Explanatory Answers,Dr Steve Benington MB ChB MRCP FRCA,18
4045,Textbook of Community Health Nursing-II,Prof.R.P Saxena,18
4046,TEXTBOOK OF MIDWIFERY AND OBSTETRICAL NURSING FOR BSC NURSING STUDENTS: AS PER THE SYLLABUS OF INDIAN NURSING COUNCIL BSC,Sandeep Kaur,18
4047,Mosby's Comprehensive Review of Nursing for the NCLEX-RN® Examination (Mosby's Comprehensive Review of Nursing for NCLEX-RN Examination),Patricia M. Nugent RN  AAS  BS  MS  EdM  EdD,18
4048,"Medical-Surgical Nursing PMFU, Volume-II, 1e",A.Lizy Sonia Ph.D.(Nursing)  M.SC (Nursing) Speciality:Medical Surgical Nursing B.SC (Nursing),18
4049,Developmental Therapy - From Early Diagnosis to Optimum Interventions,MKC Nair,18
4050,M.Sc. Nursing Second Final Year Subject:- Nursing Management Solved Papers By Experienced Faculties 3e,Experienced Faculties,18
4051,VIAGRA 100MG FOR MEN / पुरुषों के लिए वियाग्रा 100MG,Barid Ulla,18
4052,VIAGRA FOR MEN 100MG,Barid Ulla,18
4053,"The Washington Manual of Critical Care, South Asian Editon",Dalim Kumar Baidya & Hemanshu  [Author]Prabhaka,18
4054,"Standard Treatment Guidelines - A Manual of Medical Therapeutics, 6/e",GR Sethi Sangeeta Sharma,18
4055,"Clinical Paediatrics, 5/e",Aruchamy Lakshmanaswamy,18
4056,(OLD)DAVIDSON'S PRINCIPLES AND PRACTICE OF MEDICINE,Walker,18
4057,The Washington Manual of Medical Therapeutics South Asian Edition,"Xiaowen Wang Zachary Crees, Cassandra Fritz, Alonso Heudebert, Jonas Noé, Arvind Rengarajan",18
4058,First Aid Manual,British Red Cross Society,18
4059,AWS Certified Developer - Associate Guide,Vipul Tankariya,18
4060,Textbook Of Color Doppler Imaging,Satish K Bhargava,18
4061,"Elsevier India The Physiotherapist's Pocketbook: Essential Facts At Your Fingertips, First South Asia Edition",Karen Kenyon MRes  BSc (Hons)  BA (Hons)  MCSP,18
4062,"Kaplan and Sadock's Synopsis of Psychiatry, 12/e",M.D. [Author] Robert Joseph Boland,18
4063,Drugs for the Heart: Expert Consult - Online and Print,Lionel H. Opie MD  DPhiL  DSc  FRCP,18
4064,"M.D.S Examination Questions Paper wise & Tips to attempt Questions : Dr. N.T.R University of Health sciences, KUHS, Tamil Nadu Dr. MGR Medical university.",Dr. Sweety Gupta,18
4065,Child Psychology: The Modern Science,Ross Vasta,18
4066,"Medical Terminology For Dummies, 3rd Edition",Beverley Henderson,18
4067,Mosby's Comprehensive Review of Nursing for the NCLEX-RN® Examination (Mosby's Comprehensive Review of Nursing for NCLEX-RN Examination),Patricia M. Nugent RN  AAS  BS  MS  EdM  EdD,18
4068,DRUG TODAY Vol 1 & 2 along with CIMS Latest Edition and Power your Mind Book - Pack of 2 book [ ENGLISH MEDIUM ],DRUG TODAY,18
4069,"Medical-Surgical Nursing PMFU, Volume-II, 1e",A.Lizy Sonia Ph.D.(Nursing)  M.SC (Nursing) Speciality:Medical Surgical Nursing B.SC (Nursing),18
4070,Schrier's Diseases of the Kidney 9/e,"Bruce A. Molitoris Thomas M. Coffman , Ronald J. Falk ",18
4071,Boenninghausen's Therapeutics Pocket Book: The Principles & Practicability: 1,ALLEN T.F.,18
4072,"Kumar & Clark's Cases in Clinical Medicine, 4e",Parveen Kumar,18
4073,JOHNSON'S MOTHER AND BABY,Tracey Godridge,18
4074,Wonder World Of Mother Tinchers in Homeopathy With Therapeutics,Dr K D Kanodia,18
4075,Understanding Anesthesia Equipment SAE,"Anju Gupta Dorsch, Nishkarsh Gupta",18
4076,The INTERN : Believer's Medical Manual – For Junior Doctors and Interns,Cijo Alex,18
4077,Laws of Seeing: A History of Developmental Evolution,Wolfgang Metzger,18
4078,Bedside Clinics In medicine Part II 7th ed 2020,KUNDU A K,18
4079,Snell's Clinical Neuroanatomy South Asian Edition,Kumar Satish Ravi,18
4080,"Bailey & Love's Short Practice Of Surgery, 27Th Edition: International Student's Edition (Set Volume 1 & 2)",WILLIAMS NS,18
4081,Gallery of Medicinal Plants (Dravyaguna Vigyan),Monika Sharma,18
4082,ROAMS review of all medical subjects VOL-1 18th edition,Dr. VD Agrawal,18
4083,West’s Respiratory Physiology SAE,Nitin Ashok John,18
4084,The Washington Manual of Emergency Medicine SAE,Praveen Aggarwal,18
4085,2024-2025 Saunders Clinical Judgment and Test-Taking Strategies: Passing Nursing School and the NCLEX® Exam (Saunders Strategies for Success for the NCLEX Examination),Linda Anne Silvestri,18
4086,Modern Medical Laboratory Technology: Methods and Interpretation,Ramnik Sood,18
4087,Atlas of Complex Orthodontics,Flavio Andres Uribe,18
4088,LabNotes: Guide to Lab and Diagnostic Tests,Tracey Hopkins,18
4089,"APLEY & SOLOMON'S SYSTEM OF ORTHOPAEDICS AND TRAUMA (ISE), K27271",BLOM A,18
4090,Te Linde’s Operative Gynecology South Asian Edition,Sharmila Arun Babu,18
4091,Piyush 4 in 1 M. Pharm. Pharmaceutics Course Cracker Including Solved Practical for Semester 2nd (As per New PCI Syllabus),Dr. Sanjar Alam,18
4092,"Sparkson's Illustrated Guide to ECG Interpretation, 2nd Edition",Jorge Muniz,18
4093,"The Viagra (Sildenafil) Tablet: Treatment for Erectile Dysfunction, Sexual Impotence and Prevention of Phosphodiesterase Enzyme.",Dr Minh A McCray,18
4094,Handbook of Dermatological Drug Therapy,Uday Khopkar,18
4095,DRUG TODAY Volume 1 and 2 Latest Edition along with Power your Mind book - Pack of 2 book [ ENGLISH MEDIUM ],DRUG TODAY,18
4096,Illeterate Childrens : Where UNICEF and Government has failed,Binod Kumar Sinha,18
4097,2023 Nelson's Pediatric Antimicrobial Therapy,John S. Bradley,18
4098,DIGITAL HEALTH: Truly Transformational,Rajendra Pratap Gupta,18
4099,Bailliere's Nurses' Dictionary for Nurses and Health Care Workers: Second South Asia Edition,Annu Kaushik,18
4100,"QUEUEING THEORY: A LINEAR ALGEBRAIC APPROACH, 2ND EDITION",LIPSKY L.,18
4101,The Easiest Quantum Physics Book Ever,Aditya Yadav,18
4102,Basic Epidemiology,R Beaglehole,18
4103,Health Research Fundamentals: A Companion to NIeCer 101 Course (First Edition),P Manickam,18
4104,BUSINESS STATISTICS,Rahul Kumar Das,18
4105,Kashiyile Theertha Pathangal / കാശിയിലെ തീർത്ഥ പഥങ്ങൾ,Perinad Sadanandan Pillai & Jagadeesh Pillai,18
4106,Do Face Masks Really Work? : An Introduction to the New World Order,Dr. Kamalpreet Singh,18
4107,"MEDICAL STATISTICS - A TEXTBOOK FOR THE HEALTH SCIENCES, FIFTH EDITION",Stephen J. Walters,18
4108,Basics in Nursing Research and Biostatistics,Sreevani Rentala,18
4109,Modern Epidemiology -4E,Timothy L. Lash,18
4110,"PARK'S TEXTBOOK OF PREVENTIVE & SOCIAL MEDICINE, 26/ED (*)",K Park,18
4111,Science and the Quiet Art – The Role of Medical Research in Health Care (Paper) (Norton Paperback),D Weatherall,18
4112,Viddha Karma,Dr. Neha and Dr. Prashant Baghel,18
4113,Shoonya Bandavalada Naisargika Krushi 2 books,Subhash Palekar,18
4114,ABC of Research Methodology and Applied Biostatistics,MN Parikh,18
4115,Gordis Epidemiology -6E,David D Celentano ScD  MHS,18
4116,Randomised Controlled Trials: A User′s Guide,Alehandro R. Jadad,18
4117,Master Your Tense : Grammar Workbook,Subhash Shyam Saharsh,18
4118,Srilakshmi B_exercise Physisology (299),B Srilakshmi,18
4119,"An Entrance Guide on Research Methodology & Medical Statistics (Specially designed for Ayurveda and other PhD Entrance, Lectureship & also useful for UPSC/PCS/M.O and AIAPGET entrance examninations)",Dr Shraddha Joshi,18
4120,The Kaggle Book,Konrad Banachewicz,18
4121,Nursing Research and Statistics,Rajesh Kumar,18
4122,The Vaccine Crime Report : Must Read Before You Decide to Vaccinate Your Child,Dr. Kamalpreet Singh,18
4123,"Machine Learning with R: Learn techniques for building and improving machine learning models, from data preparation to model tuning, evaluation, and working with big data",Brett Lantz,18
4124,Time Series Analysis and Its Applications: With R Examples (Springer Texts in Statistics),Robert H. Shumway,18
4125,Ready Reckoner in Community Medicine,Dr. Mangala S.,18
4126,"Stopping Kidney Disease: A science based treatment plan to use your doctor, drugs, diet and exercise to slow or stop the progression of incurable kidney disease (Stopping Kidney Disease(tm))",Lee Hull,18
4127,The Chimp and the River – How AIDS Emerged from an African Forest,David Quammen,18
4128,Essentials Of Research Methodology & Dissertation Writing ((Fogsi),Yelikar,18
4129,An Introduction to Stata for Health Researchers,Morten Frydenberg,18
4130,AIDS in the Twenty-First Century: Disease and Globalization,T. Barnett,18
4131,Lady Doctors: The Untold Stories of India's First Women in Medicine,Kavitha Rao,18
4132,Criminal psychology and the art of evidence manipulation,Ashish Makanadar,18
4133,From Genotype to Phenotype (Human Molecular Genetics),Sue Malcolm,18
4134,The Age of Pandemics (18171920) : How They Shaped India and the World,Chinmay Tumbe,18
4135,Chasing Life,Dr Sanjay Gupta,18
4136,"Corona, False Alarm?: Facts and Figures",Karina Reiss Ph.D.,18
4137,"Cancer Epidemiology: Volume 2, Modifiable Factors: 472 (Methods in Molecular Biology)",Mukesh Verma,18
4138,Morphometric Tools for Landmark Data: Geometry and Biology,Fred L. Bookstein,18
4139,The Wuhan Cover-Up: And the Terrifying Bioweapons Arms Race (Children’s Health Defense),Robert F. Kennedy Jr.,18
4140,COMPUTATIONAL GENETICS AND GENOMICS: TOOLS FOR UNDERSTANDING DISEASE,PELTZ G.,18
4141,Oxford Handbook of Medical Statistics (Oxford Medical Handbooks),Janet L. Peacock,18
4142,Introduction to Biostatistics (Dover Books on Mathematics),F James Rohlf,18
4143,Decision Modelling for Health Economic Evaluation (Handbooks in Health Economic Evaluation),Andrew Briggs,18
4144,Vax-Unvax: Let the Science Speak (Children's Health Defense),Brian Hooker,18
4145,"Chase, Chance & Creativity – The Lucky Art of Novelty (The MIT Press)",James H Austin,18
4146,Clinical Trials - A Methodologic Perspective 3e (Wiley Series in Probability and Statistics),S Piantadosi,18
4147,Medical Research Writing Made Easy - A stepwise guide for research writing,Vinoth Gnana Chellaiyan,18
4148,"Research Methodology for Health Professionals: Including Proposal, Thesis & Article Writing, Research Funding and Plagiarism",RC Goyal,18
4149,Autism Spectrum Disorder: Bioregenerative Medicine With Stem Cell Therapy,Dr Chan,18
4150,The Pleasures of Probability (Readings in Mathematics),Richard Isaac,18
4151,Exam Preparatory Manual for Undergraduates: Pathology,Ramadas Nayak,18
4152,Saunders Comprehensive Review for the NCLEX-RN (R) Examination (Saunders Comprehensive Review For NCLEX-RN),"CNE Silvestri, Angela E., PhD, APRN, FNP-BC",18
4153,"FIRST AID FOR THE USMLE STEP 1 2023, 33E",Tao Le,18
4154,Pearson Complete Companion for GPAT and other Pharmacy Exams Including NIPER JEE Special Module - For 2024 Examinations,Umang Shah,18
4155,All india D.Pharm Exit Exam Kit in English According PCI for All Pharmacy student Paperback – 1 January 2022,Experience Faculty,18
4156,Saunders Q & A Review for the NCLEX-RN® Examination,Linda Anne Silvestri,18
4157,Solved Question Papers for BAMS First Year - 2E,Sharma,18
4158,Sure Success Magic (Maximum Advantage Guide for Integrated Course Study),B Ramgopal,18
4159,The Next Level of Preparation NEET PG Crystal Clear (2016-22),Thameem Saif,18
4160,Textbook of Neonatal Resuscitation (Nrp),Gary M Weiner,18
4161,Textbook of Otorhinolaryngology - Head and Neck Surgery: A Competency-Based Approach for Undergraduates,Suresh Pillai,18
4162,Final Edge: Image-based Questions,Deepak Marwah,18
4163,Review of Preventive & Social Medicine (Including Biostatistics),VIVEK JAIN,18
4164,Companion for Final MBBS,Capt Basavaraj AP,18
4165,NCERT | CLASS 11 | PHYSICS PART- 1 & 2 | 2023,SHRESTH BOOK SHOP,18
4166,Kaplan & Sadock's Concise Textbook of Clinical Psychiatry,Marcia Verduin,18
4167,Next Generation NCLEX-RN Prep 2023-2024: Practice Test + Proven Strategies (Kaplan Test Prep),Kaplan Nursing,18
4168,500 Single Best Answers for the Medical Oncology Specialty Certificate Exam,Ailsa Sita-Lumsden,18
4169,Usmle Step 3 Lecture Notes 2021-2022,Kaplan Medical,18
4170,Solved Question Papers for BAMS Second Year,Sharma,18
4171,FRCR Physics Notes: Medical imaging physics for the First FRCR examination,Sarah Abdulla,18
4172,Textbook Of Practical Physiology (5Th Edn),G K Pal,18
4173,Principles & Practice Of Nursing Vol 1 Nursing Arts Procedures,Sr nancy,18
4174,Self Assessment & Review of FMGE/MCI Screening Examination: (2002 - January 2023),Kamal KV,18
4175,Campbell-Walsh Urology 12th Edition Review,Alan W. Partin MD  PhD,18
4176,Text book on Renal Dialysis,B.C. Bhagavan,18
4177,Pharmacy OSCEs and Competency-based Assessments -1E,Roisin O'Hare,18
4178,Pharmacy OSCEs: A Revision Guide,Beti Wyn Evans,18
4179,"Webb, Müller and Naidich's High-Resolution CT of the Lung",Sujal Desai,18
4180,Quick Revision Booklet For ALL PHARMACIST EXAM with Previous year Questions & Answers,Ravi Chaudhary,18
4181,SELF ASSESSMENT AND REVIEW OF ENT,Sakshi Arora Hans,18
4182,Last Minute Revision (LMR) for NBE/DNB/NEET/PGMEE/FMGE,Mathew R. John,18
4183,PG PLUS,RAMA GOPAL EDARA,18
4184,COMPANION FOR 2ND MBBS,YATIRAJ SINGI,18
4185,Intensive Care Medicine MCQs: Multiple Choice Questions with Explanatory Answers,Dr Steve Benington MB ChB MRCP FRCA,18
4186,Mosby's Comprehensive Review of Nursing for the NCLEX-RN® Examination (Mosby's Comprehensive Review of Nursing for NCLEX-RN Examination),Patricia M. Nugent RN  AAS  BS  MS  EdM  EdD,18
4187,Aayurved Sangrah Book By Dr. Govind Pareek [paperback] Dr. Govind Pareek…,Dr. Govind Pareek,18
4188,"Medical-Surgical Nursing PMFU, Volume-II, 1e",A.Lizy Sonia Ph.D.(Nursing)  M.SC (Nursing) Speciality:Medical Surgical Nursing B.SC (Nursing),18
4189,Pocket Manual to Case Taking,Ravinder Nath Bansal,18
4190,Text Book On Operation Theater Technology,B.C. BHAGAVAN,18
4191,Nursing M.Sc Solved Question Paper First Year 2006-2022 With Explanatory Answers 2022,I CLEMENT,18
4192,Biochemistry Solved Question Papers,Yatiraj Singi,18
4193,Exam Booster DMLT Second Year Solved Question Papers For Paramedical Courses,Dr. I Clement,18
4194,Case-Based Learning of Arterial Blood Gas Analysis : A Step-by-Step Guide,Sumita Agrawal,18
4195,EXAM PREPARATORY MANUAL OF FORENSIC MEDICINE AND TOXICOLOGY QUESTIONS AND ANSWERS (PB 2021),Biswas G.,18
4196,Solved Question Paper For First Year General Nursing and Midwifery Course -2022 Edition,D. Elakuvana Bhaskar Raj,18
4197,MCRAES ORTHOPAEDIC TRAUMA AND EMERGENCY FRACTURE MANAGEMENT WITH ACCESS CODE 4ED (PB 2023),Timothy O White BMedSci  MBChB  FRCSEd (Tr & Orth)  MD,18
4198,PRIMES PG REVIEW IN MINIMAL EFFORTS VOL 2 CLINICAL SCIENCE 3ED THE SMART AND COMPLETELY DIFFERENT APPROACH TO CRACK NEET NEXT EXAMS (PB 2020),AGRAWAL V.D.,18
4199,BRENNER & RECTOR'S THE KIDNEY 02 VOL SET,Alan S. L. Yu MD,18
4200,"First Aid for the USMLE Step 1 2023, Thirty Third Edition + First Aid for the USMLE Step 2 CK, Eleventh Edition ( Set of 2 Books ) Latest Edition",TMH,18
4201,"Why I am an Atheist and Other Works | Letters & Jail Diary of Bhagat Singh on Revolution, Religion & Politics",Bhagat Singh,19
4202,Anger Management: The Troubled Diplomatic Relationship between India and Pakistan,Ajay Bisaria,19
4203,What If There Was No Congress: The Uncensored History of Independent India,PRIYAM GANDHI-MODY,19
4204,Bravehearts of Bharat : Vignettes from Indian History,Vikram Sampath,19
4205,ULFA: The Mirage of Dawn,Rajeev Bhattacharyya,19
4206,"Savarkar: Echoes from a Forgotten Past,",Vikram Sampath,19
4207,Savarkar: Ek Bhule-Bisre Ateet Ki Goonj,Vikram Sampath,19
4208,Art Matters: Because Your Imagination Can Change the World,Neil Gaiman,19
4209,RAW : A HISTORY OF INDIA'S COVERT OPERATIONS ( PAPER BACK ),Yatish Yadav,19
4210,Caste Pride: Battles for Equality in Hindu India,Manoj Mitta,19
4211,Being Muslim in Hindu India: A Critical View,Ziya Us Salam,19
4212,Cobalt Red:How the Blood of the Congo Powers Our Lives,Siddharth Kara,19
4213,The Hundred-Year Marathon: China's Secret Strategy to Replace America as the Global Superpower,Michael Pillsbury,19
4214,The Unending Game : A Former R&AW Chief's Insights into Espionage,Vikram Sood,19
4215,Who Rules the World?,Noam Chomsky,19
4216,"The Spy and the Traitor: The Greatest Espionage Story of the Cold War MacIntyre, Ben",Ben MacIntyre,19
4217,On Palestine,Ilan Pappe,19
4218,Bose: The Untold Story of an Inconvenien,,19
4219,The Silent Coup: A History of India's Deep State,Josy Joseph,19
4220,CAMOUFLAGED : Forgotten Stories From Battlefields,Probal DasGupta,19
4221,The Kargil Story: Tales of Valour and Sacrifice from the Summer of 1999 | Stories of Indian Army heroes,Deepak Surana,19
4222,How the World Works,Noam Chomsky,19
4223,Nine the Special Forces: Dial 9 for Assistance,Col Awadhesh  Kumar,19
4224,"Fugitive of Empire: Rash Behari Bose, Ja",Joseph McQuade,19
4225,AZADI,Arundhati Roy,19
4226,Two Reflections of My Heart,Bharath Raju,19
4227,"We, The Citizens: Strengthening the Indian Republic",Khyati Pathak,19
4228,Ek Tha Doctor Ek Tha Sant (Hindi Edition),Arundhati Roy,19
4229,LONG WALK TO FREEDOM,Nelson Mandela,19
4230,2024: India in Free Fall,Sanjay Jha,19
4231,MODI’S NORTHEAST STORY,Tuhin A. Sinha,19
4232,"Doctor and The Saint, The",Arundhati Roy,19
4233,Snakes in the Ganga,Rajiv Malhotra,19
4234,"Che Guevara: the definitive portrait of one of the twentieth century's most fascinating historical figures, by critically-acclaimed New York Times journalist Jon Lee Anderson",Jon Lee Anderson,19
4235,Team of Teams : New Rules of Engagement for a Complex World,Chris Fussell,19
